,AFIK'S EFIK CUISINE ,RESTAURANT ,SURULERE LAGOS ,SURULERE,SURULERE,SW,NIGERIA,G942+5J Lagos,7037716053,"3 Olukole street, Off Olufemi Street, Off Ogunlana Dr, Surulere, Lagos"
,ABDULAHI ADEKUNLE RESTAURANT ,RESTAURANT ,BARUWA SURULERE ,SURULERE ,BARUWA,SW,NIGERIA,F8XM+PC Lagos,8181918355,"40, IJIKOYEJO STREET OFF BARUWA, Surulere, Lagos"
,UJU'S PEPPERSOUP PALACE ,RESTAURANT ,100001 LAGOS ,SURULERE ,SURULERE,SW,NIGERIA,F9X5+HH Lagos,8033137509,"7a Akerele Extinson, Surulere 100001, Lagos"
,NCHEF RESTAURANT ,RESTAURANT ,101271 LAGOS,SURULERE,BODE  THOMAS ,SW,NIGERIA,F9M3+QQ Lagos,7032298297,"28 Eric Moore Cl, Off Bode Thomas St, Surulere 101271, Lagos"
,ISLANDERS BARBEQUE,BARBEQUE RESTAURANT ,SURULERE LAGOS ,SURULERE,T BENSON ,SW,NIGERIA,G935+9C Lagos,8033251029,"1 Benson St, Surulere 02770, Lagos"
,OMEIZA RESTAURANT AND CATERING SERVICES,RESTAURANT ,101241 LAGOS ,SURULERE ,BODE  THOMAS ,SW,NIGERIA,F9P5+F8 Lagos,7080700333,"16 Bode Thomas St, Alaka 101241, Lagos"
,SPORTSHAQ & SUITES,BAR,101241 LAGOS ,SURULERE,SURULERE,SW,NIGERIA,F9V4+47 Lagos,8125593559,"Adamu Orisa St, Surulere 101241, Lagos"
,DE CHILL'S HIND RESTAURANT AND BAR ,BAR ,SHITTA LAGOS ,SURULERE ,SHITTA ,SW,NIGERIA,F9W5+F2 Lagos,8129996283,38 ADENIRAN OGUNSANYA STREET LAGOS SHITTA LAGOS 
,BAR DE CODED,BAR ,IJESHA SURULERE ,SURULERE ,IJESHA ,SW,NIGERIA,G84M+HQ Lagos,8024284324,"67 IJESHA ROAD, SURULERE 101241 LAGOS"
,BEST BEER BAR ,BAR ,IJESHA SURULERE ,SURULERE ,IJESHA ,SW,NIGERIA,F8WH+P3 Lagos,8103979383,"IJESHA, 19 ESHINLOKUN STREET SURULERE LAGOS "
,ONWEYI BAR ,BAR ,OJUELEGBA SURULERE,SURULERE ,OJUELEGBA ,SW,NIGERIA,G957+V8 Lagos,8063348295,"OJUELEGBA, 58 AYILARA STREET SURULERE LAGOS "
,TARMER BAR ,BAR ,JESHA SURULERE ,SURULERE ,IJESHA ,SW,NIGERIA,G82J+35 Lagos,8030135055,OFF OGUNLANA IJESHA 19 OKUNOLA STREET SURULERE LAGOS
,DE=CARABET BAR & LOUNGE,BAR ,IJESHA SURULERE ,SURULERE ,IJESHA ,SW,NIGERIA,F8XH+RF Lagos,8029817136,IJESHA 51 SANUSI STREET SURULERE LAGOS
,TONYSON BAR,BAR,IJESHA SURULERE ,SURULERE ,IJESHA ,SW,NIGERIA,G82H+GV Lagos,8084931978,162 IJESHA ROAD SURULERE  102215 LAGOS 
,HOUSE 45 ,LOUNGE ,ADENIYI JONES AVE IKEJA ,SURULERE ,ADENIRAN OGUNSANYA ,SW,NIGERIA,F9V5+J2 Lagos,8087184070,45 ADENIRAN OGUNSANYA STREET SURULERE 101241 LAGOS
,ROSE UDOH BAR ,WINE BAR ,SURULERE LAGOS ,SURULERE ,SURULERE ,SW,NIGERIA,G86W+59 Lagos,7039813562,19 OLA OLUWA STREET SURULERE 2341 LAGOS 
,AYALA BEACH BAR ,BAR ,101241 LAGOS ,SURULERE ,SURULERE ,SW,NIGERIA,F9W5+CF Lagos,8033072433,10 ODEKU CLOSE SURULERE 101241 LAAGOS
,THE COOL SPOT ,BAR ,LAWANSON SURULERE ,SURULERE ,LAWANSON,SW,NIGERIA,G86W+MW Lagos,8168709870,OFF LAWANSON ROAD SURULERE 21 ABAYOMI STREET LAWANSON LAGOS 
,IFY BAR ,BAR ,IJESHA SURULERE ,SURULERE ,IJESHA ,SW,NIGERIA,G84M+F6 Lagos,8103279268,"IJESHA , 45 OLA STREET SURULERE LAGOS "
,CHINASA BEER PALOUR ,BAR ,IJESHA SURULERE ,SURULERE ,IJESHA ,SW,NIGERIA,G82H+JM Lagos,8184504856,IJESHA 9 OMOLOLA STREET SURULERE LAGOS 
,MICHAEL BAR ,BAR ,IJESHA SURULERE ,SURULERE ,IJESHA ,SW,NIGERIA,G83J+WC Lagos,8168395385,IJESHA 12 ADEOLA STREET SURULERE LAGOS 
,ASU=BAR AND RESTAURANT ,BAR ,OJUELEGBA SURULERE,SURULERE ,OJUELEGBA ,SW,NIGERIA,G956+F2 Lagos,8033282905,"OJUELEGBA,33 IBIDUN STREET SURULERE LAGOS "
,AMAKA BAR ,BAR ,IJESHATEDO SURULERE ,SURULERE ,IJESHATEDO,SW,NIGERIA,F8WH+RC Lagos,8037263371,38 FADAHUNSI STREET IJESHATEDO 101241 LAGOS
,LEXY'S SPORT BAR ,BAR ,RANDLE AVENUE ,SURULERE ,RANDLE AVENUE ,SW,NIGERIA,G954+HV Lagos,7067868008,"68, RANDLE AVENUE SURULERE 101241 LAGOS "
,BRIDGE HOUSE LOUNGE ,LOUNGE ,102101 LAGOS,SURULERE ,SURULERE ,SW,NIGERIA,F9X4+QW Lagos,9099373351,BLOCK 5 ALH MASHA ROAD SURULERE 102101 LAGOS 
,OGUNCITY BAR AND RESTAURANT ,BAR ,IJESHATEDO SURULERE ,SURULERE ,IJESHATEDO,SW,NIGERIA,F8XH+H3 Lagos,8103680692,IJESHATEDO 3 JIMOH AGUNBIADE STREET CLOSE LAGOS 
,KANYO'S LOUNGE ,BAR ,ADENIRAN OGUNSANYA,SURULERE ,ADENIRAN OGUNSANYA ,SW,NIGERIA,F9R4+PH Lagos,8032482442,90 ADENIRAN OGUNSANYA STREET SURULERE 101241 LAGOS
,JACOIN SPORTS LOUNGE ,BAR ,101241 LAGOS ,SURULERE ,SURULERE ,SW,NIGERIA,G943+FC Lagos,8091467798,92 FALOLU ROAD SURULERE 101241 LAGOS 
,DEVILLA HUT BAR ,BAR ,IJESHATEDO SURULERE ,SURULERE ,IJESHATEDO,SW,NIGERIA,F8WQ+9R Lagos,8069727747,1 ADETOLA STREET IJESHATEDO 101241 LAGOS 
,CHIKE BAR,BAR ,SURULERE LAGOS ,SURULERE ,SURULERE,SW,NIGERIA,G966+RQ Lagos,8034610745,"Ojuelegba, 54 Ayilara St, Surulere, Lagos"
,LOUNGEHAUS SURULERE ,BAR ,101241 LAGOS ,SURULERE ,SURULERE ,SW,NIGERIA,F8WQ+P8 Lagos,9091480024,10 WILLIE OMIYI STREET SURULERE 101241 LAGOS 
,FAAJI,BAR ,ADENIRAN OGUNSANYA,SURULERE ,ADENIRAN OGUNSANYA ,SW,NIGERIA,F9V4+5V Lagos,7011223696,1 ADENIRAN OGUNSANYA  STREET SURULERE 101241 LAGOS 
,OMODOLAPO RESTAURANT ,BAR ,,SURULERE ,FUNSHO WILLIAMS AVENUE ,SW,NIGERIA,G927+J6 Lagos,8175739900,27 FUNSHO WILLIAMS AVENUE SURULERE101241 LAGOS 
,LACIBO RESTAURANT ,BAR ,101241 LAGOS ,SURULERE ,SURULERE ,SW,NIGERIA,G953+65 Lagos,9121024698,NO 59 OGUNLANA DRIVE SURULERE 101241 LAGOS 
,,,,,,,,,,
,FOOD FILLMENT ,BAR ,AYINDE GIWA STREET ,SURULERE ,SURULERE ,SW,NIGERIA,G923+W9 Lagos,8080711317,22 NBOMI OJIKE CLOSE OFF AYINDE GIWA STREET SURULERE LAGOS 
,BHEERHUGZ CAFÉ SURULERE ,BAR ,ADENIRAN OGUNSANYA,SURULERE ,SURULERE ,SW,NIGERIA,F9R4+2V Lagos,12957866,LEISURE MALL ADENIRAN OGUNSANYA STREET LAGOS 
,INDOMIE CAFÉ ,NOODLE SHOP,ADENIRAN OGUNSANYA,SURULERE ,ADENIRAN OGUNSANYA ,SW,NIGERIA,F9V4+PW Lagos,8177779977,FILMHOUSE CINEMAS 2ND FLOOR ADENIRAN OGUNSANYA MALL(SHOPRITE ADENIRAN OGUNSANYA STREET SURULERE LAGOS 
,SOMETHING LITE ,RESTAURANT,ITIRE SURULERE ,SURULERE ,ITIRE ,SW,NIGERIA,G974+37 Lagos,8036375107,42 ITIRE ROAD SURULERE 101241 LAGOS 
,FOOD O'CLOCK,RESTAURANT,ADENIRAN OGUNSANYA,SURULERE ,ADENIRAN OGUNSANYA ,SW,NIGERIA,F984+3J Lagos,9023431809,"84 ADENIRAN OGUNSANYA SHOPPING MALLSURULERE LAGOS, SURULERE LGA 100001 LAGOS "
,THE BUSINESS CLASS  BAR AND LOUNGE ,BAR ,ADENIRAN OGUNSANYA,SURULERE ,ADENIRAN OGUNSANYA ,SW,NIGERIA,F9R4+CG Lagos,8133030835,76 ADENIRAN OGUNSANYA STREET SURULERE 101241 LAGOS 
